timestamp,desc
2015-03-02 05:12:04.470,Problem found: Very cloudy
2015-03-02 05:12:15.345,Problem found: Very cloudy
2015-03-02 05:12:46.015,Problem found: Very cloudy
2015-03-02 05:13:18.595,Problem found: Very cloudy
2015-03-02 05:13:50.984,Problem found: Very cloudy
2015-03-02 05:14:23.158,Problem found: Very cloudy
2015-03-02 05:14:55.453,Problem found: Very cloudy
2015-03-02 05:15:57.813,Problem found: Very cloudy
2015-03-02 05:16:37.986,Problem found: Very cloudy
2015-03-02 05:17:11.657,Problem found: Very cloudy
2015-03-02 05:17:55.252,Problem found: Very cloudy
2015-03-02 05:18:28.532,Problem found: Very cloudy
2015-03-02 05:19:08.408,Problem found: Very cloudy
2015-03-02 05:19:51.422,Problem found: Very cloudy
2015-03-02 05:20:34.657,Problem found: Very cloudy
2015-03-02 05:21:19.737,Problem found: Very cloudy
2015-03-02 05:22:04.767,Problem found: Very cloudy
2015-03-02 05:22:43.502,Problem found: Very cloudy
2015-03-02 05:23:21.970,Problem found: Very cloudy
2015-03-02 05:23:56.033,No more problem
2015-03-02 05:25:08.888,Problem found: Very cloudy
2015-03-02 05:25:08.920,Problem found: Very cloudy
2015-03-02 05:26:09.452,No more problem
2015-03-02 05:38:23.089,DAY
2015-03-02 05:40:14.838,Problem found: Very cloudy
2015-03-02 05:40:14.854,Problem found: Very cloudy
2015-03-02 05:40:19.416,No more problem
2015-03-02 05:40:30.589,Problem found: Very cloudy
2015-03-02 05:40:30.620,Problem found: Very cloudy
2015-03-02 05:40:38.199,No more problem
2015-03-02 05:41:42.345,Problem found: Very cloudy
2015-03-02 05:41:42.360,Problem found: Very cloudy
2015-03-02 05:41:43.892,No more problem
2015-03-02 05:43:35.410,Problem found: Very cloudy
2015-03-02 05:43:35.425,Problem found: Very cloudy
2015-03-02 05:43:47.558,No more problem
2015-03-02 05:44:03.153,Problem found: Very cloudy
2015-03-02 05:44:03.169,Problem found: Very cloudy
2015-03-02 05:44:24.546,No more problem
2015-03-02 05:44:33.062,Problem found: Very cloudy
2015-03-02 05:44:33.078,Problem found: Very cloudy
2015-03-02 05:44:37.640,No more problem
2015-03-02 05:44:51.813,Problem found: Very cloudy
2015-03-02 05:44:51.829,Problem found: Very cloudy
2015-03-02 05:44:57.908,No more problem
2015-03-02 05:45:00.939,Problem found: Very cloudy
2015-03-02 05:45:00.955,Problem found: Very cloudy
2015-03-02 05:45:04.142,No more problem
2015-03-02 05:45:07.658,Problem found: Very cloudy
2015-03-02 05:45:07.674,Problem found: Very cloudy
2015-03-02 05:53:10.621,No more problem
2015-03-02 05:53:14.637,Problem found: Very cloudy
2015-03-02 05:53:14.653,Problem found: Very cloudy
2015-03-02 05:53:31.357,No more problem
2015-03-02 05:53:35.373,Problem found: Very cloudy
2015-03-02 05:53:35.389,Problem found: Very cloudy
2015-03-02 05:53:42.983,No more problem
2015-03-02 05:53:45.999,Problem found: Very cloudy
2015-03-02 05:53:46.015,Problem found: Very cloudy
2015-03-02 05:54:10.611,No more problem
2015-03-02 05:54:12.126,Problem found: Very cloudy
2015-03-02 05:54:12.142,Problem found: Very cloudy
2015-03-02 05:55:03.915,No more problem
2015-03-02 05:55:04.431,Problem found: Very cloudy
2015-03-02 05:55:04.447,Problem found: Very cloudy
2015-03-02 05:58:25.429,No more problem
2015-03-02 05:58:26.445,Problem found: Very cloudy
2015-03-02 05:58:26.461,Problem found: Very cloudy
2015-03-02 05:58:34.086,No more problem
2015-03-02 05:58:49.103,Problem found: Very cloudy
2015-03-02 05:58:49.119,Problem found: Very cloudy
2015-03-02 05:59:04.573,No more problem
2015-03-02 05:59:34.622,Problem found: Very cloudy
2015-03-02 05:59:34.638,Problem found: Very cloudy
2015-03-02 05:59:39.364,No more problem
2015-03-02 05:59:41.380,Problem found: Very cloudy
2015-03-02 05:59:41.395,Problem found: Very cloudy
2015-03-02 05:59:47.474,No more problem
2015-03-02 06:00:23.133,Problem found: Very cloudy
2015-03-02 06:00:23.149,Problem found: Very cloudy
2015-03-02 06:00:55.151,No more problem
2015-03-02 06:01:06.886,Problem found: Very cloudy
2015-03-02 06:01:06.902,Problem found: Very cloudy
2015-03-02 06:01:25.114,No more problem
2015-03-02 06:01:48.772,Problem found: Very cloudy
2015-03-02 06:01:48.787,Problem found: Very cloudy
2015-03-02 06:02:00.929,No more problem
2015-03-02 06:02:35.619,Problem found: Very cloudy
2015-03-02 06:02:35.635,Problem found: Very cloudy
2015-03-02 06:03:01.418,No more problem
2015-03-02 06:03:05.575,Problem found: Very cloudy
2015-03-02 06:03:05.590,Problem found: Very cloudy
2015-03-02 06:05:59.055,No more problem
2015-03-02 06:06:01.587,Problem found: Very cloudy
2015-03-02 06:06:01.602,Problem found: Very cloudy
2015-03-02 06:06:16.932,No more problem
2015-03-02 06:06:19.447,Problem found: Very cloudy
2015-03-02 06:06:19.463,Problem found: Very cloudy
2015-03-02 06:06:36.199,No more problem
2015-03-02 06:06:40.215,Problem found: Very cloudy
2015-03-02 06:06:40.230,Problem found: Very cloudy
2015-03-02 06:07:51.761,No more problem
2015-03-02 06:07:57.339,Problem found: Very cloudy
2015-03-02 06:07:57.355,Problem found: Very cloudy
2015-03-02 06:08:05.090,No more problem
2015-03-02 06:08:06.184,Problem found: Very cloudy
2015-03-02 06:08:06.200,Problem found: Very cloudy
2015-03-02 06:09:02.820,No more problem
2015-03-02 06:09:05.399,Problem found: Very cloudy
2015-03-02 06:09:05.414,Problem found: Very cloudy
2015-03-02 06:11:45.287,No more problem
2015-03-02 06:11:47.802,Problem found: Very cloudy
2015-03-02 06:11:47.818,Problem found: Very cloudy
2015-03-02 06:35:45.869,No more problem
2015-03-02 06:35:48.385,Problem found: Very cloudy
2015-03-02 06:35:48.401,Problem found: Very cloudy
2015-03-02 06:35:52.963,No more problem
2015-03-02 06:35:57.479,Problem found: Very cloudy
2015-03-02 06:35:57.495,Problem found: Very cloudy
2015-03-02 06:36:02.058,No more problem
2015-03-02 07:45:44.298,Problem found: Very cloudy
2015-03-02 07:45:44.314,Problem found: Very cloudy
2015-03-02 07:45:56.456,No more problem
2015-03-02 07:46:03.706,Problem found: Very cloudy
2015-03-02 07:46:03.722,Problem found: Very cloudy
2015-03-02 07:46:22.067,No more problem
2015-03-02 07:46:31.646,Problem found: Very cloudy
2015-03-02 07:46:31.661,Problem found: Very cloudy
2015-03-02 07:46:40.771,No more problem
2015-03-02 07:46:43.787,Problem found: Very cloudy
2015-03-02 07:46:43.803,Problem found: Very cloudy
2015-03-02 07:47:14.140,No more problem
2015-03-02 07:47:16.672,Problem found: Very cloudy
2015-03-02 07:47:16.687,Problem found: Very cloudy
2015-03-02 12:14:09.376,No more problem
2015-03-02 12:14:10.892,Problem found: Very cloudy
2015-03-02 12:14:10.907,Problem found: Very cloudy
2015-03-02 12:14:55.239,No more problem
2015-03-02 12:14:57.755,Problem found: Very cloudy
2015-03-02 12:14:57.770,Problem found: Very cloudy
2015-03-02 12:14:59.302,No more problem
2015-03-02 12:15:02.818,Problem found: Very cloudy
2015-03-02 12:15:02.833,Problem found: Very cloudy
2015-03-02 12:16:29.512,No more problem
2015-03-02 12:16:31.622,Problem found: Very cloudy
2015-03-02 12:16:31.637,Problem found: Very cloudy
2015-03-02 12:17:28.599,No more problem
2015-03-02 12:17:29.614,Problem found: Very cloudy
2015-03-02 12:17:29.630,Problem found: Very cloudy
2015-03-02 12:17:41.772,No more problem
2015-03-02 12:17:45.287,Problem found: Very cloudy
2015-03-02 12:17:45.303,Problem found: Very cloudy
2015-03-02 12:18:06.624,No more problem
2015-03-02 12:18:09.640,Problem found: Very cloudy
2015-03-02 12:18:09.656,Problem found: Very cloudy
2015-03-02 12:18:26.485,No more problem
2015-03-02 12:18:29.001,Problem found: Very cloudy
2015-03-02 12:18:29.017,Problem found: Very cloudy
2015-03-02 12:18:30.548,No more problem
2015-03-02 12:18:34.064,Problem found: Very cloudy
2015-03-02 12:18:34.079,Problem found: Very cloudy
2015-03-02 12:18:38.642,No more problem
2015-03-02 12:18:41.158,Problem found: Very cloudy
2015-03-02 12:18:41.174,Problem found: Very cloudy
2015-03-02 12:18:50.425,No more problem
2015-03-02 12:18:56.441,Problem found: Very cloudy
2015-03-02 12:18:56.456,Problem found: Very cloudy
2015-03-02 12:19:05.707,No more problem
2015-03-02 12:19:10.723,Problem found: Very cloudy
2015-03-02 12:19:10.739,Problem found: Very cloudy
2015-03-02 12:19:15.301,No more problem
2015-03-02 12:19:34.819,Problem found: Very cloudy
2015-03-02 12:19:34.834,Problem found: Very cloudy
2015-03-02 12:19:45.460,No more problem
2015-03-02 12:19:54.148,Problem found: Very cloudy
2015-03-02 12:19:54.164,Problem found: Very cloudy
2015-03-02 12:20:10.853,No more problem
2015-03-02 12:20:11.368,Problem found: Very cloudy
2015-03-02 12:20:11.384,Problem found: Very cloudy
2015-03-02 12:20:15.947,No more problem
2015-03-02 12:20:21.963,Problem found: Very cloudy
2015-03-02 12:20:21.979,Problem found: Very cloudy
2015-03-02 12:20:31.089,No more problem
2015-03-02 12:20:34.104,Problem found: Very cloudy
2015-03-02 12:20:34.120,Problem found: Very cloudy
2015-03-02 12:20:40.292,No more problem
2015-03-02 12:20:42.808,Problem found: Very cloudy
2015-03-02 12:20:42.824,Problem found: Very cloudy
2015-03-02 12:20:47.387,No more problem
2015-03-02 12:20:51.450,Problem found: Very cloudy
2015-03-02 12:20:51.465,Problem found: Very cloudy
2015-03-02 12:22:24.363,No more problem
2015-03-02 12:22:27.879,Problem found: Very cloudy
2015-03-02 12:22:27.895,Problem found: Very cloudy
2015-03-02 12:22:53.818,No more problem
2015-03-02 12:23:16.343,Problem found: Very cloudy
2015-03-02 12:23:16.358,Problem found: Very cloudy
2015-03-02 12:24:14.254,No more problem
2015-03-02 12:24:54.507,Problem found: Very cloudy
2015-03-02 12:24:54.522,Problem found: Very cloudy
2015-03-02 12:25:00.601,No more problem
2015-03-02 12:25:06.617,Problem found: Very cloudy
2015-03-02 12:25:06.633,Problem found: Very cloudy
2015-03-02 12:25:23.321,No more problem
2015-03-02 12:25:27.337,Problem found: Very cloudy
2015-03-02 12:25:27.353,Problem found: Very cloudy
2015-03-02 12:25:51.902,No more problem
2015-03-02 12:25:55.418,Problem found: Very cloudy
2015-03-02 12:25:55.433,Problem found: Very cloudy
2015-03-02 12:26:37.890,No more problem
2015-03-02 12:26:50.969,Problem found: Very cloudy
2015-03-02 12:26:50.985,Problem found: Very cloudy
2015-03-02 12:26:57.063,No more problem
2015-03-02 12:27:03.079,Problem found: Very cloudy
2015-03-02 12:27:03.095,Problem found: Very cloudy
2015-03-02 12:27:06.142,No more problem
2015-03-02 12:27:41.801,Problem found: Very cloudy
2015-03-02 12:27:41.817,Problem found: Very cloudy
2015-03-02 12:27:54.099,No more problem
2015-03-02 12:27:57.115,Problem found: Very cloudy
2015-03-02 12:27:57.130,Problem found: Very cloudy
2015-03-02 12:28:04.719,No more problem
2015-03-02 12:32:18.462,Problem found: Very cloudy
2015-03-02 12:32:18.478,Problem found: Very cloudy
2015-03-02 12:32:42.870,No more problem
2015-03-02 12:32:44.386,Problem found: Very cloudy
2015-03-02 12:32:44.401,Problem found: Very cloudy
2015-03-02 12:33:19.427,No more problem
2015-03-02 12:33:24.443,Problem found: Very cloudy
2015-03-02 12:33:24.458,Problem found: Very cloudy
2015-03-02 12:33:38.116,No more problem
2015-03-02 12:34:20.166,Problem found: Very cloudy
2015-03-02 12:34:20.181,Problem found: Very cloudy
2015-03-02 12:34:24.744,No more problem
2015-03-02 12:34:56.825,Problem found: Very cloudy
2015-03-02 12:34:56.841,Problem found: Very cloudy
2015-03-02 12:35:05.951,No more problem
2015-03-02 12:35:12.467,Problem found: Very cloudy
2015-03-02 12:35:12.482,Problem found: Very cloudy
2015-03-02 12:35:18.561,No more problem
2015-03-02 12:35:30.078,Problem found: Very cloudy
2015-03-02 12:35:30.093,Problem found: Very cloudy
2015-03-02 12:35:40.860,No more problem
2015-03-02 12:35:42.375,Problem found: Very cloudy
2015-03-02 12:35:42.391,Problem found: Very cloudy
2015-03-02 12:35:53.142,No more problem
2015-03-02 12:35:54.158,Problem found: Very cloudy
2015-03-02 12:35:54.173,Problem found: Very cloudy
2015-03-02 12:36:01.768,No more problem
2015-03-02 12:36:18.784,Problem found: Very cloudy
2015-03-02 12:36:18.800,Problem found: Very cloudy
2015-03-02 12:36:23.363,No more problem
2015-03-02 12:36:53.584,Problem found: Very cloudy
2015-03-02 12:36:53.600,Problem found: Very cloudy
2015-03-02 12:36:59.850,No more problem
2015-03-02 12:37:05.882,Problem found: Very cloudy
2015-03-02 12:37:05.898,Problem found: Very cloudy
2015-03-02 12:37:11.961,No more problem
2015-03-02 12:37:14.976,Problem found: Very cloudy
2015-03-02 12:37:14.992,Problem found: Very cloudy
2015-03-02 12:37:21.211,No more problem
2015-03-02 12:38:03.315,Problem found: Very cloudy
2015-03-02 12:38:03.331,Problem found: Very cloudy
2015-03-02 12:38:11.081,No more problem
2015-03-02 12:40:21.279,Problem found: Very cloudy
2015-03-02 12:40:21.295,Problem found: Very cloudy
2015-03-02 12:40:30.592,No more problem
2015-03-02 12:41:34.285,Problem found: Very cloudy
2015-03-02 12:41:34.300,Problem found: Very cloudy
2015-03-02 12:41:38.863,No more problem
2015-03-02 12:42:14.522,Problem found: Very cloudy
2015-03-02 12:42:14.538,Problem found: Very cloudy
2015-03-02 12:42:20.757,No more problem
2015-03-02 12:45:03.186,Problem found: Very cloudy
2015-03-02 12:45:03.201,Problem found: Very cloudy
2015-03-02 12:45:12.311,No more problem
2015-03-02 12:45:29.328,Problem found: Very cloudy
2015-03-02 12:45:29.344,Problem found: Very cloudy
2015-03-02 12:45:36.938,No more problem
2015-03-02 12:45:48.517,Problem found: Very cloudy
2015-03-02 12:45:48.533,Problem found: Very cloudy
2015-03-02 12:45:53.096,No more problem
2015-03-02 12:45:57.612,Problem found: Very cloudy
2015-03-02 12:45:57.627,Problem found: Very cloudy
2015-03-02 12:46:06.737,No more problem
2015-03-02 12:46:09.753,Problem found: Very cloudy
2015-03-02 12:46:09.784,Problem found: Very cloudy
2015-03-02 12:46:14.332,No more problem
2015-03-02 12:46:37.662,Problem found: Very cloudy
2015-03-02 12:46:37.677,Problem found: Very cloudy
2015-03-02 12:46:43.756,No more problem
2015-03-02 12:46:53.272,Problem found: Very cloudy
2015-03-02 12:46:53.288,Problem found: Very cloudy
2015-03-02 12:47:11.633,No more problem
2015-03-02 12:47:14.140,Problem found: Very cloudy
2015-03-02 12:47:14.156,Problem found: Very cloudy
2015-03-02 12:47:20.297,No more problem
2015-03-02 12:47:22.813,Problem found: Very cloudy
2015-03-02 12:47:22.828,Problem found: Very cloudy
2015-03-02 12:47:44.064,No more problem
2015-03-02 12:47:47.580,Problem found: Very cloudy
2015-03-02 12:47:47.596,Problem found: Very cloudy
2015-03-02 12:47:55.190,No more problem
2015-03-02 12:47:56.222,Problem found: Very cloudy
2015-03-02 12:47:56.237,Problem found: Very cloudy
2015-03-02 12:48:10.011,No more problem
2015-03-02 12:48:12.027,Problem found: Very cloudy
2015-03-02 12:48:12.042,Problem found: Very cloudy
2015-03-02 12:48:36.310,No more problem
2015-03-02 12:48:43.326,Problem found: Very cloudy
2015-03-02 12:48:43.342,Problem found: Very cloudy
2015-03-02 12:49:35.017,No more problem
2015-03-02 12:49:41.034,Problem found: Very cloudy
2015-03-02 12:49:41.049,Problem found: Very cloudy
2015-03-02 12:50:42.116,No more problem
2015-03-02 12:50:45.632,Problem found: Very cloudy
2015-03-02 12:50:45.648,Problem found: Very cloudy
2015-03-02 12:50:51.727,No more problem
2015-03-02 12:50:57.836,Problem found: Very cloudy
2015-03-02 12:50:57.852,Problem found: Very cloudy
2015-03-02 12:51:09.994,No more problem
2015-03-02 12:51:12.009,Problem found: Very cloudy
2015-03-02 12:51:12.025,Problem found: Very cloudy
2015-03-02 12:51:34.824,No more problem
2015-03-02 12:51:52.341,Problem found: Very cloudy
2015-03-02 12:51:52.356,Problem found: Very cloudy
2015-03-02 12:51:59.982,No more problem
2015-03-02 12:52:14.999,Problem found: Very cloudy
2015-03-02 12:52:15.014,Problem found: Very cloudy
2015-03-02 12:52:28.828,No more problem
2015-03-02 12:52:35.844,Problem found: Very cloudy
2015-03-02 12:52:35.860,Problem found: Very cloudy
2015-03-02 12:52:40.423,No more problem
2015-03-02 12:52:44.439,Problem found: Very cloudy
2015-03-02 12:52:44.454,Problem found: Very cloudy
2015-03-02 12:52:49.017,No more problem
2015-03-02 12:53:17.636,Problem found: Very cloudy
2015-03-02 12:53:17.651,Problem found: Very cloudy
2015-03-02 12:53:29.793,No more problem
2015-03-02 12:53:33.309,Problem found: Very cloudy
2015-03-02 12:53:33.324,Problem found: Very cloudy
2015-03-02 12:53:37.887,No more problem
2015-03-02 12:53:48.904,Problem found: Very cloudy
2015-03-02 12:53:48.919,Problem found: Very cloudy
2015-03-02 12:53:53.482,No more problem
2015-03-02 12:55:26.802,Problem found: Very cloudy
2015-03-02 12:55:26.818,Problem found: Very cloudy
2015-03-02 12:55:35.928,No more problem
2015-03-02 12:58:39.811,Problem found: Very cloudy
2015-03-02 12:58:39.826,Problem found: Very cloudy
2015-03-02 12:58:51.968,No more problem
2015-03-02 12:58:57.562,Problem found: Very cloudy
2015-03-02 12:58:57.578,Problem found: Very cloudy
2015-03-02 12:59:05.313,No more problem
2015-03-02 13:00:29.522,Problem found: Very cloudy
2015-03-02 13:00:29.538,Problem found: Very cloudy
2015-03-02 13:00:35.617,No more problem
2015-03-02 13:00:41.758,Problem found: Very cloudy
2015-03-02 13:00:41.773,Problem found: Very cloudy
2015-03-02 13:00:47.852,No more problem
2015-03-02 13:00:50.868,Problem found: Very cloudy
2015-03-02 13:00:50.883,Problem found: Very cloudy
2015-03-02 13:01:01.619,No more problem
2015-03-02 13:01:09.635,Problem found: Very cloudy
2015-03-02 13:01:09.651,Problem found: Very cloudy
2015-03-02 13:01:18.761,No more problem
2015-03-02 13:01:55.404,Problem found: Very cloudy
2015-03-02 13:01:55.420,Problem found: Very cloudy
2015-03-02 13:02:03.014,No more problem
2015-03-02 13:02:52.640,Problem found: Very cloudy
2015-03-02 13:02:52.655,Problem found: Very cloudy
2015-03-02 13:02:57.359,No more problem
2015-03-02 13:03:08.367,Problem found: Very cloudy
2015-03-02 13:03:08.382,Problem found: Very cloudy
2015-03-02 13:03:16.086,No more problem
2015-03-02 13:09:47.139,Problem found: Very cloudy
2015-03-02 13:09:47.155,Problem found: Very cloudy
2015-03-02 13:09:50.296,No more problem
2015-03-02 13:31:20.294,Problem found: Very cloudy
2015-03-02 13:31:20.309,Problem found: Very cloudy
2015-03-02 13:31:24.872,No more problem
2015-03-02 15:31:40.664,Problem found: Very cloudy
2015-03-02 15:31:40.696,Problem found: Very cloudy
2015-03-02 15:31:48.313,No more problem
2015-03-02 15:35:15.454,Problem found: Very cloudy
2015-03-02 15:35:15.469,Problem found: Very cloudy
2015-03-02 15:35:42.831,No more problem
2015-03-02 15:35:50.878,Problem found: Very cloudy
2015-03-02 15:35:50.894,Problem found: Very cloudy
2015-03-02 15:36:28.881,No more problem
2015-03-02 15:36:32.413,Problem found: Very cloudy
2015-03-02 15:36:32.444,Problem found: Very cloudy
2015-03-02 15:36:38.507,No more problem
2015-03-02 15:36:46.664,Problem found: Very cloudy
2015-03-02 15:36:46.680,Problem found: Very cloudy
2015-03-02 15:37:04.875,No more problem
2015-03-02 15:37:07.923,Problem found: Very cloudy
2015-03-02 15:37:07.938,Problem found: Very cloudy
2015-03-02 15:37:17.033,No more problem
2015-03-02 15:37:59.708,Problem found: Very cloudy
2015-03-02 15:37:59.723,Problem found: Very cloudy
2015-03-02 15:38:04.286,No more problem
2015-03-02 15:38:06.818,Problem found: Very cloudy
2015-03-02 15:38:06.833,Problem found: Very cloudy
2015-03-02 15:38:08.380,No more problem
2015-03-02 15:38:15.897,Problem found: Very cloudy
2015-03-02 15:38:15.912,Problem found: Very cloudy
2015-03-02 15:38:21.991,No more problem
2015-03-02 15:38:24.507,Problem found: Very cloudy
2015-03-02 15:38:24.522,Problem found: Very cloudy
2015-03-02 15:38:30.601,No more problem
2015-03-02 15:39:15.854,Problem found: Very cloudy
2015-03-02 15:39:15.870,Problem found: Very cloudy
2015-03-02 15:39:35.575,No more problem
2015-03-02 15:39:37.090,Problem found: Very cloudy
2015-03-02 15:39:37.106,Problem found: Very cloudy
2015-03-02 15:39:44.700,No more problem
2015-03-02 15:44:52.263,Problem found: Very cloudy
2015-03-02 15:44:52.278,Problem found: Very cloudy
2015-03-02 15:44:59.904,No more problem
2015-03-02 15:45:01.435,Problem found: Very cloudy
2015-03-02 15:45:01.451,Problem found: Very cloudy
2015-03-02 15:45:15.124,No more problem
2015-03-02 15:45:17.655,Problem found: Very cloudy
2015-03-02 15:45:17.671,Problem found: Very cloudy
2015-03-02 15:45:35.875,No more problem
2015-03-02 15:45:38.891,Problem found: Very cloudy
2015-03-02 15:45:38.907,Problem found: Very cloudy
2015-03-02 15:45:51.048,No more problem
2015-03-02 15:46:25.192,Problem found: Very cloudy
2015-03-02 15:46:25.207,Problem found: Very cloudy
2015-03-02 15:47:22.938,No more problem
2015-03-02 15:47:35.032,Problem found: Very cloudy
2015-03-02 15:47:35.048,Problem found: Very cloudy
2015-03-02 15:47:39.626,No more problem
2015-03-02 15:47:47.674,Problem found: Very cloudy
2015-03-02 15:47:47.689,Problem found: Very cloudy
2015-03-02 15:47:49.221,No more problem
2015-03-02 15:47:56.753,Problem found: Very cloudy
2015-03-02 15:47:56.784,Problem found: Very cloudy
2015-03-02 15:48:02.847,No more problem
2015-03-02 15:52:30.929,Problem found: Very cloudy
2015-03-02 15:52:30.944,Problem found: Very cloudy
2015-03-02 15:52:35.507,No more problem
2015-03-02 15:53:51.216,Problem found: Very cloudy
2015-03-02 15:53:51.232,Problem found: Very cloudy
2015-03-02 15:53:55.795,No more problem
2015-03-02 15:53:59.842,Problem found: Very cloudy
2015-03-02 15:53:59.858,Problem found: Very cloudy
2015-03-02 15:54:07.452,No more problem
2015-03-02 15:54:18.031,Problem found: Very cloudy
2015-03-02 15:54:18.046,Problem found: Very cloudy
2015-03-02 15:54:28.704,No more problem
2015-03-02 15:54:30.235,Problem found: Very cloudy
2015-03-02 15:54:30.251,Problem found: Very cloudy
2015-03-02 15:54:34.829,No more problem
2015-03-02 15:56:21.369,Problem found: Very cloudy
2015-03-02 15:56:21.384,Problem found: Very cloudy
2015-03-02 15:56:24.431,No more problem
2015-03-02 16:01:57.339,Problem found: Very cloudy
2015-03-02 16:01:57.355,Problem found: Very cloudy
2015-03-02 16:02:15.544,No more problem
2015-03-02 16:02:18.560,Problem found: Very cloudy
2015-03-02 16:02:18.591,Problem found: Very cloudy
2015-03-02 16:02:23.154,No more problem
2015-03-02 16:02:25.695,Problem found: Very cloudy
2015-03-02 16:02:25.726,Problem found: Very cloudy
2015-03-02 16:02:34.820,No more problem
2015-03-02 16:02:43.352,Problem found: Very cloudy
2015-03-02 16:02:43.368,Problem found: Very cloudy
2015-03-02 16:02:46.415,No more problem
2015-03-02 16:07:55.899,Problem found: Very cloudy
2015-03-02 16:07:55.915,Problem found: Very cloudy
2015-03-02 16:08:05.041,No more problem
2015-03-02 16:08:08.088,Problem found: Very cloudy
2015-03-02 16:08:08.103,Problem found: Very cloudy
2015-03-02 16:08:11.166,No more problem
2015-03-02 16:08:13.729,Problem found: Very cloudy
2015-03-02 16:08:13.744,Problem found: Very cloudy
2015-03-02 16:08:18.307,No more problem
2015-03-02 16:08:22.370,Problem found: Very cloudy
2015-03-02 16:08:22.386,Problem found: Very cloudy
2015-03-02 16:08:39.106,No more problem
2015-03-02 16:08:43.622,Problem found: Very cloudy
2015-03-02 16:08:43.653,Problem found: Very cloudy
2015-03-02 16:10:10.363,No more problem
2015-03-02 16:11:34.854,Problem found: Very cloudy
2015-03-02 16:11:34.869,Problem found: Very cloudy
2015-03-02 16:11:39.432,No more problem
2015-03-02 16:11:41.964,Problem found: Very cloudy
2015-03-02 16:11:41.979,Problem found: Very cloudy
2015-03-02 16:11:45.026,No more problem
2015-03-02 19:20:22.349,DUSK
2015-03-02 19:24:05.834,Decide to OPEN
2015-03-02 19:24:05.866,OPEN message sent successfully
2015-03-02 19:24:06.522,Roof OPENING
2015-03-02 19:24:09.710,Roof OPENING
2015-03-02 19:24:10.257,Decide to OPEN
2015-03-02 19:24:10.272,OPEN message sent successfully
2015-03-02 19:24:10.944,Roof OPENING
2015-03-02 19:26:06.726,Roof OPENING
2015-03-02 20:06:46.757,NIGHT
2015-03-03 04:53:16.304,DAWN
2015-03-03 05:38:15.684,DAY
2015-03-03 05:38:15.840,CLOSE message sent successfully
2015-03-03 05:38:15.996,Starts to close the roof (currently Opened).
2015-03-03 12:38:40.615,Problem found: Very cloudy
2015-03-03 12:38:40.630,Problem found: Very cloudy
2015-03-03 12:38:48.224,No more problem
2015-03-03 12:39:08.273,Problem found: Very cloudy
2015-03-03 12:39:08.289,Problem found: Very cloudy
2015-03-03 12:39:14.508,No more problem
2015-03-03 12:39:32.525,Problem found: Very cloudy
2015-03-03 12:39:32.540,Problem found: Very cloudy
2015-03-03 12:39:37.103,No more problem
2015-03-03 12:39:41.619,Problem found: Very cloudy
2015-03-03 12:39:41.635,Problem found: Very cloudy
2015-03-03 12:39:44.698,No more problem
2015-03-03 12:41:50.129,Problem found: Very cloudy
2015-03-03 12:41:50.145,Problem found: Very cloudy
2015-03-03 12:41:54.708,No more problem
2015-03-03 12:47:13.911,Problem found: Very cloudy
2015-03-03 12:47:13.927,Problem found: Very cloudy
2015-03-03 12:47:33.788,No more problem
2015-03-03 12:47:45.305,Problem found: Very cloudy
2015-03-03 12:47:45.320,Problem found: Very cloudy
2015-03-03 12:47:54.430,No more problem
2015-03-03 12:47:57.446,Problem found: Very cloudy
2015-03-03 12:47:57.477,Problem found: Very cloudy
2015-03-03 12:48:06.572,No more problem
2015-03-03 12:48:14.619,Problem found: Very cloudy
2015-03-03 12:48:14.635,Problem found: Very cloudy
2015-03-03 12:48:35.871,No more problem
2015-03-03 12:48:42.381,Problem found: Very cloudy
2015-03-03 12:48:42.397,Problem found: Very cloudy
2015-03-03 12:48:46.959,No more problem
2015-03-03 12:48:47.975,Problem found: Very cloudy
2015-03-03 12:48:47.991,Problem found: Very cloudy
2015-03-03 12:49:03.320,No more problem
2015-03-03 12:49:06.836,Problem found: Very cloudy
2015-03-03 12:49:06.852,Problem found: Very cloudy
2015-03-03 12:49:16.102,No more problem
2015-03-03 12:49:19.118,Problem found: Very cloudy
2015-03-03 12:49:19.134,Problem found: Very cloudy
2015-03-03 12:49:28.244,No more problem
2015-03-03 12:50:02.481,Problem found: Very cloudy
2015-03-03 12:50:02.497,Problem found: Very cloudy
2015-03-03 12:50:05.544,No more problem
2015-03-03 12:52:13.147,Problem found: Very cloudy
2015-03-03 12:52:13.163,Problem found: Very cloudy
2015-03-03 12:52:16.351,No more problem
2015-03-03 13:29:59.025,Problem found: Very cloudy
2015-03-03 13:29:59.025,Problem found: Very cloudy
2015-03-03 13:30:00.572,Problem found: Very cloudy
2015-03-03 13:30:03.604,No more problem
2015-03-03 13:30:42.747,Problem found: Very cloudy
2015-03-03 13:30:42.763,Problem found: Very cloudy
2015-03-03 13:30:48.842,No more problem
2015-03-03 13:30:54.858,Problem found: Very cloudy
2015-03-03 13:30:54.873,Problem found: Very cloudy
2015-03-03 13:31:00.952,No more problem
2015-03-03 13:31:03.468,Problem found: Very cloudy
2015-03-03 13:31:03.483,Problem found: Very cloudy
2015-03-03 13:31:11.078,No more problem
2015-03-03 13:31:14.094,Problem found: Very cloudy
2015-03-03 13:31:14.109,Problem found: Very cloudy
